Number,Case,Acceleration
6,39,-7.583153
6,39,-5.112792
6,39,-5.884075
6,39,-7.546383
6,39,-8.927397
6,39,-8.551708
6,39,-7.672748
6,40,-5.082321
6,40,-5.591678
6,40,-3.007348
6,40,-10.24418
6,40,-11.20194
6,40,-4.362591
7,11,-49.75446
7,11,-38.22771
7,11,-10.86951
7,11,-9.452186
7,12,-43.76636
7,12,-50.85559
7,13,-25.72813
7,14,-29.75848
7,14,-7.799796
7,14,-19.10757
7,15,-2.902347
7,15,-0.8926928
7,15,-7.462612
7,16,-78.28169
7,16,-111.2066
7,16,-162.0376
7,17,-120.9565
7,17,-39.52984
7,18,-0.7937372
7,18,-7.40569
7,18,-19.13562
7,19,-67.62568
7,19,-9.985769
7,19,-20.7025
7,20,-63.70302
7,20,-18.06818
7,20,-16.33824
7,21,-64.42326
7,22,-1967.156
7,22,-1.651809
7,23,-41.98491
7,24,-11.43075
7,24,-30.91045
7,24,-0.8321345
7,25,-35.76754
7,25,-36.16332
7,26,-79.91708
7,27,-0.8826137
7,27,-2.682024
7,28,-13.2963
7,28,-1.889241
7,30,-59.84637
7,10,-21.59088
7,10,-55.44963
7,10,-19.13292
7,10,-2.679008
7,10,-18.50196
7,10,-0.7989213
7,11,-49.75446
7,11,-38.22771
7,11,-10.86951
7,11,-9.452186
7,12,-43.76636
7,12,-50.85559
7,13,-25.72813
7,14,-29.75848
7,14,-7.799796
7,14,-19.10757
7,15,-2.902347
7,15,-0.8926928
7,15,-7.462612
7,16,-78.28169
7,16,-111.2066
7,16,-162.0376
7,17,-120.9565
7,17,-39.52984
7,18,-0.7937372
7,18,-7.40569
7,18,-19.13562
7,19,-67.62568
7,19,-9.985769
7,19,-20.7025
7,20,-63.70302
7,20,-18.06818
7,20,-16.33824
7,21,-64.42326
7,22,-1967.156
7,22,-1.651809
7,23,-41.98491
7,24,-11.43075
7,24,-30.91045
7,24,-0.8321345
7,25,-35.76754
7,25,-36.16332
7,26,-79.91708
7,27,-0.8826137
7,27,-2.682024
7,28,-13.2963
7,28,-1.889241
7,30,-59.84637
8,11,-48.1392
8,11,-24.96689
8,11,-10.89032
8,11,-8.217769
8,12,-0.8063614
8,12,-1.964098
8,12,-60.88904
8,12,-17.94662
8,12,-3.224397
8,12,-2.087519
8,13,-36.01058
8,13,-22.61692
8,13,-11.711
8,13,-11.07752
8,13,-15.57458
8,14,-36.22362
8,14,-19.78685
8,14,-12.56209
8,14,-3.376033
8,14,-3.626187
8,14,-0.6549769
8,14,-7.551293
8,15,-29.24294
8,15,-27.43844
8,15,-2.188541
8,16,-44.82946
8,16,-19.35795
8,16,-4.39067
8,16,-13.20477
8,16,-3.254396
8,17,-12.22854
8,17,-22.60105
8,17,-10.87822
8,17,-4.926811
8,18,-25.7436
8,18,-42.65805
8,18,-4.041408
8,18,-1.600706
8,19,-38.16912
8,19,-26.83039
8,19,-13.52747
8,19,-11.04082
8,20,-1.415825
8,20,-38.02964
8,20,-24.1329
8,20,-3.137685
8,20,-8.371188
8,21,-34.41182
8,22,-36.04124
8,23,-54.09985
8,24,-40.93219
8,25,-16.82831
8,25,-42.38517
8,26,-4.918894
8,26,-0.8910596
8,26,-43.1027
8,27,-31.16859
8,28,-53.32242
8,28,-1.318163
8,29,-22.02473
8,29,-21.32357
8,30,-29.83771
8,30,-12.77768
8,30,-12.75375
8,30,-10.74278
8,30,-18.60629
8,10,-11.82352
8,10,-32.49551
8,10,-17.95012
8,10,-8.530751
8,10,-2.749119
8,10,-5.160609
8,10,-2.327199
8,10,-3.773688
8,10,-3.498738
8,10,-1.094174
8,10,-0.6269835
8,10,-0.7134566
8,10,-0.7525737
8,10,-2.065909
8,10,-0.70961
8,10,-0.6660405
8,11,-48.1392
8,11,-24.96689
8,11,-10.89032
8,11,-8.217769
8,12,-0.8063614
8,12,-1.964098
8,12,-60.88904
8,12,-17.94662
8,12,-3.224397
8,12,-2.087519
8,13,-36.01058
8,13,-22.61692
8,13,-11.711
8,13,-11.07752
8,13,-15.57458
8,14,-36.22362
8,14,-19.78685
8,14,-12.56209
8,14,-3.376033
8,14,-3.626187
8,14,-0.6549769
8,14,-7.551293
8,15,-29.24294
8,15,-27.43844
8,15,-2.188541
8,16,-44.82946
8,16,-19.35795
8,16,-4.39067
8,16,-13.20477
8,16,-3.254396
8,17,-12.22854
8,17,-22.60105
8,17,-10.87822
8,17,-4.926811
8,18,-25.7436
8,18,-42.65805
8,18,-4.041408
8,18,-1.600706
8,19,-38.16912
8,19,-26.83039
8,19,-13.52747
8,19,-11.04082
8,20,-1.415825
8,20,-38.02964
8,20,-24.1329
8,20,-3.137685
8,20,-8.371188
8,21,-34.41182
8,22,-36.04124
8,23,-54.09985
8,24,-40.93219
8,25,-16.82831
8,25,-42.38517
8,26,-4.918894
8,26,-0.8910596
8,26,-43.1027
8,27,-31.16859
8,28,-53.32242
8,28,-1.318163
8,29,-22.02473
8,29,-21.32357
8,30,-29.83771
8,30,-12.77768
8,30,-12.75375
8,30,-10.74278
8,30,-18.60629
9,11,-20.45589
9,11,-19.39775
9,11,-14.95765
9,11,-7.372869
9,11,-2.761248
9,12,-15.75522
9,12,-30.60492
9,12,-2.228061
9,12,-8.169961
9,12,-21.69896
9,13,-23.20379
9,13,-22.92343
9,13,-10.58649
9,13,-7.747701
9,14,-23.86212
9,14,-7.443381
9,14,-9.497063
9,14,-0.9767989
9,14,-4.227118
9,14,-6.553594
9,15,-13.06144
9,15,-1.558438
9,15,-21.13201
9,15,-5.259719
9,15,-1.85405
9,15,-13.55281
9,16,-16.48297
9,16,-4.406606
9,16,-19.11701
9,16,-14.85624
9,16,-4.250718
9,16,-9.01434
9,17,-25.99963
9,17,-17.66826
9,17,-11.90851
9,17,-0.9061711
9,17,-9.609095
9,17,-32.39278
9,17,-63.69257
9,18,-28.63702
9,18,-15.53015
9,18,-4.535993
9,18,-21.17089
9,18,-7.442921
9,18,-9.804125
9,18,-5.539298
9,19,-18.18801
9,19,-24.18624
9,19,-15.76342
9,19,-3.180681
9,19,-13.65908
9,20,-24.93884
9,20,-23.15359
9,20,-10.56542
9,20,-6.9525
9,20,-6.868527
9,20,-15.66818
9,21,-3.870487
9,21,-40.15157
9,22,-23.9778
9,22,-29.60496
9,23,-43.22074
9,23,-6.493035
9,24,-15.37535
9,24,-36.16758
9,25,-33.644
9,25,-42.81401
9,26,-22.89603
9,27,-60.28482
9,28,-28.16541
9,28,-1.38891
9,29,-36.13425
9,29,-42.74899
9,30,-19.20977
9,30,-1.276043
9,30,-40.28727
9,10,-18.67455
9,10,-17.68932
9,10,-13.24864
9,10,-5.270674
9,10,-1.180902
9,10,-3.101846
9,10,-1.630001
9,10,-3.60861
9,10,-2.380837
9,10,-0.7712284
9,10,-1.184815
9,10,-2.005035
9,10,-2.362633
9,10,-3.930622
9,10,-12.06603
9,11,-20.45589
9,11,-19.39775
9,11,-14.95765
9,11,-7.372869
9,11,-2.761248
9,12,-15.75522
9,12,-30.60492
9,12,-2.228061
9,12,-8.169961
9,12,-21.69896
9,13,-23.20379
9,13,-22.92343
9,13,-10.58649
9,13,-7.747701
9,14,-23.86212
9,14,-7.443381
9,14,-9.497063
9,14,-0.9767989
9,14,-4.227118
9,14,-6.553594
9,15,-13.06144
9,15,-1.558438
9,15,-21.13201
9,15,-5.259719
9,15,-1.85405
9,15,-13.55281
9,16,-16.48297
9,16,-4.406606
9,16,-19.11701
9,16,-14.85624
9,16,-4.250718
9,16,-9.01434
9,17,-25.99963
9,17,-17.66826
9,17,-11.90851
9,17,-0.9061711
9,17,-9.609095
9,17,-32.39278
9,17,-63.69257
9,18,-28.63702
9,18,-15.53015
9,18,-4.535993
9,18,-21.17089
9,18,-7.442921
9,18,-9.804125
9,18,-5.539298
9,19,-18.18801
9,19,-24.18624
9,19,-15.76342
9,19,-3.180681
9,19,-13.65908
9,20,-24.93884
9,20,-23.15359
9,20,-10.56542
9,20,-6.9525
9,20,-6.868527
9,20,-15.66818
9,21,-3.870487
9,21,-40.15157
9,22,-23.9778
9,22,-29.60496
9,23,-43.22074
9,23,-6.493035
9,24,-15.37535
9,24,-36.16758
9,25,-33.644
9,25,-42.81401
9,26,-22.89603
9,27,-60.28482
9,28,-28.16541
9,28,-1.38891
9,29,-36.13425
9,29,-42.74899
9,30,-19.20977
9,30,-1.276043
9,30,-40.28727
