Number,Case,Velocity
Execute,14,0.09522339
Execute,14,0.3926847
Execute,14,0.9500599
Execute,15,0.591506
Execute,15,0.5474495
Execute,15,0.02915686
Execute,15,0.02494403
Execute,15,0.8838191
Execute,16,0.1989108
Execute,16,0.2005246
Execute,16,0.1461789
Execute,16,0.3128662
Execute,17,0.8984082
Execute,17,0.01163129
Execute,17,1.459775
Execute,17,0.05436813
Execute,17,0.5921819
Execute,17,0.34139
Execute,17,0.9312879
Execute,17,0.5941496
Execute,18,0.5630801
Execute,18,0.4255743
Execute,18,0.2080003
Execute,18,0.5840609
Execute,19,0.9348148
Execute,19,0.524977
Execute,19,0.6635104
Execute,19,0.06875302
Execute,19,0.05932509
Execute,19,0.466438
Execute,19,0.4063354
Execute,20,0.5640341
Execute,20,1.054553
Execute,20,0.5014517
Execute,20,0.0562324
Execute,20,0.02596459
Execute,20,0.7343047
Execute,21,1.493013
Execute,21,0.7635896
Execute,22,1.754223
Execute,22,0.8488263
Execute,22,1.398535
Execute,23,0.7935606
Execute,23,0.3836878
Execute,23,0.3769437
Execute,23,0.9245222
Execute,23,0.02629135
Execute,23,1.05268
Execute,24,1.392615
Execute,25,0.9022423
Execute,25,0.4993674
Execute,25,0.4930271
Execute,25,1.156275
Execute,26,0.8988734
Execute,26,0.5269326
Execute,26,1.011871
Execute,26,0.489387
Execute,27,0.8667808
Execute,27,0.5364397
Execute,28,0.8899571
Execute,28,0.4732634
Execute,28,0.9824585
Execute,29,0.5338075
Execute,29,0.9037079
Execute,29,0.4425417
Execute,29,0.7830968
Execute,29,0.3518152
Execute,30,0.4912963
Execute,30,0.3243931
Execute,30,0.6113293
Execute,30,0.2971961
Execute,30,0.644122
Execute,30,0.3143307
Execute,30,0.3538573
Execute,1,0.361676
Execute,1,0.175396
Execute,1,0.134535
Execute,1,0.2820606
Execute,1,0.1461289
Execute,1,0.2507496
Execute,1,0.1247923
Execute,1,0.2600628
Execute,1,0.09154966
Execute,1,0.1808783
Execute,1,0.05169527
Execute,1,0.05102437
Execute,1,0.1280895
Execute,1,0.08041305
Execute,1,0.1442941
Execute,1,0.1134061
Execute,1,0.3328271
Execute,1,0.1448503
Execute,1,0.2264751
Execute,1,0.3417025
Execute,1,0.2316136
Execute,1,0.417093
Execute,2,0.248183
Execute,2,0.1681842
Execute,2,0.04317893
Execute,2,0.103572
Execute,2,0.01121995
Execute,2,0.01300862
Execute,2,0.020034
Execute,2,0.08276289
Execute,2,0.03677831
Execute,2,0.04934187
Execute,2,0.10542
Execute,2,0.01454069
Execute,2,0.03204132
Execute,2,0.01902226
Execute,2,0.07667463
Execute,2,0.02574004
Execute,2,0.04668725
Execute,2,0.01018205
Execute,2,0.009355327
Execute,2,0.02972738
Execute,2,0.02034685
Execute,2,0.07434186
Execute,2,0.03619536
Execute,2,0.2046175
Execute,3,0.2068302
Execute,3,0.02934433
Execute,3,0.07393149
Execute,3,0.02566953
Execute,3,0.02273508
Execute,3,0.07792839
Execute,3,0.03159606
Execute,3,0.1403364
Execute,3,0.06452203
Execute,3,0.09170415
Execute,3,0.03271715
Execute,3,0.0468392
Execute,3,0.01771012
Execute,3,0.005903128
Execute,3,0.01310955
Execute,3,0.01064248
Execute,3,0.01711667
Execute,3,0.008033046
Execute,3,0.03175732
Execute,3,0.02388191
Execute,3,0.02461996
Execute,3,0.1224172
Execute,3,0.09863653
Execute,4,0.2318477
Execute,4,0.1444252
Execute,4,0.1944198
Execute,4,0.05547667
Execute,4,0.06992987
Execute,4,0.01685354
Execute,4,0.02023664
Execute,4,0.02762754
Execute,4,0.009657015
Execute,4,0.04846948
Execute,4,0.039641
Execute,4,0.06934763
Execute,4,0.04420053
Execute,4,0.04123153
Execute,4,0.06313638
Execute,4,0.02978309
Execute,4,0.02547814
Execute,4,0.0129393
Execute,4,0.08691162
Execute,4,0.0826893
Execute,4,0.2670068
Execute,4,0.2411592
Execute,5,0.260259
Execute,5,0.1438005
Execute,5,0.2959757
Execute,5,0.05141791
Execute,5,0.05675296
Execute,5,0.06941159
Execute,5,0.08670791
Execute,5,0.05205297
Execute,5,0.04498446
Execute,5,0.1529786
Execute,5,0.06139551
Execute,5,0.06048659
Execute,5,0.009329582
Execute,5,0.02663146
Execute,5,0.02733524
Execute,5,0.01050491
Execute,5,0.01929381
Execute,5,0.03095082
Execute,5,0.05347658
Execute,5,0.02371005
Execute,5,0.01082464
Execute,5,0.02269111
Execute,5,0.1892014
Execute,5,0.3669958
Execute,6,0.1292314
Execute,6,0.04525933
Execute,6,0.08635297
Execute,6,0.01922274
Execute,6,0.07052331
Execute,6,0.03110188
Execute,6,0.04804294
Execute,6,0.04285024
Execute,6,0.04312895
Execute,6,0.07186066
Execute,6,0.04539571
Execute,6,0.07599029
Execute,6,0.03336376
Execute,6,0.05808572
Execute,6,0.1108889
Execute,6,0.05876015
Execute,6,0.1478982
Execute,6,0.08942306
Execute,6,0.1404585
Execute,6,0.06705295
Execute,6,0.1264816
Execute,6,0.07066416
Execute,6,0.06764724
Execute,6,0.08596945
Execute,6,0.04323121
Execute,6,0.09437419
Execute,6,0.1175477
Execute,7,0.1576684
Execute,7,0.2661551
Execute,7,0.1088027
Execute,7,0.1558088
Execute,7,0.05491363
Execute,7,0.01432456
Execute,7,0.0410851
Execute,7,0.02487819
Execute,7,0.05107376
Execute,7,0.02941155
Execute,7,0.08246747
Execute,7,0.03700155
Execute,7,0.1936948
Execute,7,0.07942674
Execute,7,0.07586801
Execute,7,0.2450113
Execute,7,0.1171963
Execute,7,0.2973983
Execute,8,0.1039556
Execute,8,0.06813617
Execute,8,0.1090073
Execute,8,0.07942254
Execute,8,0.1599557
Execute,8,0.1074891
Execute,8,0.08090782
Execute,8,0.0511187
Execute,8,0.08132122
Execute,8,0.03657374
Execute,8,0.06594791
Execute,8,0.02504551
Execute,8,0.02453475
Execute,8,0.09039278
Execute,8,0.04271582
Execute,8,0.09589971
Execute,8,0.07134088
Execute,8,0.1581452
Execute,8,0.09056468
Execute,8,0.08943796
Execute,9,0.1576644
Execute,9,0.1583553
Execute,9,0.2421896
Execute,9,0.1241444
Execute,9,0.1754989
Execute,9,0.04129032
Execute,9,0.04546554
Execute,9,0.0523189
Execute,9,0.02893469
Execute,9,0.04683166
Execute,9,0.02068217
Execute,9,0.05518338
Execute,9,0.03522806
Execute,9,0.03224322
Execute,9,0.07834362
Execute,9,0.04144632
Execute,9,0.05586817
Execute,9,0.01810673
Execute,9,0.02472225
Execute,9,0.01097442
Execute,9,0.02261503
Execute,9,0.05973721
Execute,9,0.01183218
Execute,9,0.05295337
Execute,9,0.02819133
Execute,9,0.05048255
Execute,9,0.02609033
Execute,10,0.2707188
Execute,10,0.3850845
Execute,10,0.1566449
Execute,10,0.1581193
Execute,10,0.3325244
Execute,10,0.1701878
Execute,10,0.2251473
Execute,10,0.0627642
Execute,10,0.1563579
Execute,10,0.08997702
Execute,10,0.1439957
Execute,10,0.0636412
Execute,10,0.0271874
Execute,10,0.05927175
Execute,10,0.02372132
Execute,10,0.02155038
Execute,10,0.06440186
Execute,10,0.1308715
Execute,10,0.05784206
Execute,10,0.09504485
Execute,10,0.04030467
Execute,10,0.04062402
Execute,10,0.1775469
Execute,10,0.08369148
Execute,11,0.2546003
Execute,11,0.1336947
Execute,11,0.286203
Execute,11,0.1411931
Execute,11,0.2717172
Execute,11,0.1550157
Execute,11,0.2486321
Execute,11,0.09979208
Execute,11,0.06257945
Execute,11,0.141245
Execute,11,0.009747988
Execute,11,0.05597287
Execute,11,0.05048915
Execute,11,0.2917608
Execute,11,0.2365539
Execute,12,0.1383429
Execute,12,0.277122
Execute,12,0.139637
Execute,12,0.2531309
Execute,12,0.03291233
Execute,12,0.07435559
Execute,12,0.2895066
Execute,13,0.3081687
Execute,13,0.1261032
Execute,13,0.2610042
Execute,13,0.1093774
Execute,13,0.121373
Execute,13,0.229479
Execute,13,0.02390219
Execute,13,0.1826099
Execute,13,0.02365971
Execute,13,0.3761477
Execute,13,0.312478
Execute,14,0.4109824
Execute,14,0.2034219
Execute,14,0.4132426
Execute,14,0.2101808
Execute,14,0.326693
Execute,14,0.04012009
Execute,14,0.04245423
Execute,14,0.1741598
Execute,14,0.1997176
Execute,15,0.5488433
Execute,15,0.2756433
Execute,15,0.5406327
Execute,15,0.1936139
Execute,15,0.195342
Execute,15,0.2171022
Execute,15,0.07008502
Execute,15,0.299099
Execute,15,0.439358
Execute,15,0.4150153
Execute,16,0.7510591
Execute,16,0.2983569
Execute,16,0.5835297
Execute,16,0.2655236
Execute,16,0.260375
Execute,16,0.04082536
Execute,16,0.110868
Execute,16,0.101902
Execute,16,0.08311105
Execute,16,0.7372175
Execute,17,0.3768941
Execute,17,0.2149477
Execute,17,0.3323968
Execute,17,0.120374
Execute,17,0.08501203
Execute,17,0.1403685
Execute,17,0.3352194
Execute,18,0.2977546
Execute,18,0.5109411
Execute,18,0.2156197
Execute,18,0.2203619
Execute,18,0.08583414
Execute,18,0.2530983
Execute,18,0.4384467
Execute,18,0.4832197
Execute,19,0.3537169
Execute,19,0.7048165
Execute,19,0.2106352
Execute,19,0.1826686
Execute,19,0.06914493
Execute,19,0.6101377
Execute,19,0.2905855
Execute,20,0.6976627
Execute,20,0.3152131
Execute,20,0.2893161
Execute,20,0.5947639
Execute,20,0.2727895
Execute,20,0.2825851
Execute,20,0.07305077
Execute,20,0.266355
Execute,20,0.1139894
Execute,20,0.3329747
Execute,21,0.1019471
Execute,21,0.234901
Execute,21,0.08050631
Execute,21,0.08235882
Execute,21,0.1928558
Execute,21,0.1079814
Execute,21,0.1989373
Execute,21,0.09821282
Execute,21,0.2210498
Execute,21,0.09628059
Execute,21,0.1712641
Execute,21,0.08095931
Execute,21,0.07917343
Execute,21,0.2448214
Execute,21,0.1910191
Execute,21,0.2676401
Execute,21,0.382344
Execute,22,0.08785764
Execute,22,0.2651943
Execute,22,0.1281212
Execute,22,0.3933539
Execute,22,0.04901966
Execute,22,0.2156678
Execute,22,0.446958
Execute,23,0.222092
Execute,23,0.2061706
Execute,23,0.1069612
Execute,23,0.1051366
Execute,23,0.2623028
Execute,23,0.1270735
Execute,23,0.274922
Execute,23,0.1746901
Execute,23,0.2683964
Execute,23,0.2780952
Execute,23,0.3411921
Execute,24,0.3833514
Execute,24,0.5105612
Execute,24,0.1721423
Execute,24,0.3207649
Execute,24,0.1488491
Execute,24,0.1524646
Execute,24,0.4213269
Execute,24,0.2022173
Execute,24,0.373432
Execute,24,0.1769729
Execute,24,0.2774881
Execute,24,0.1398241
Execute,24,0.4808373
Execute,24,0.3809273
Execute,24,0.3625908
Execute,24,0.4750334
Execute,25,0.4398758
Execute,25,0.2188649
Execute,25,0.5075955
Execute,25,0.2882412
Execute,25,0.413848
Execute,26,0.3662985
Execute,26,0.3036543
Execute,26,0.2901528
Execute,27,0.3146101
Execute,27,0.1509938
Execute,27,0.2921607
Execute,27,0.1703687
Execute,27,0.452864
Execute,27,0.2741344
Execute,27,0.3813035
Execute,28,0.4527419
Execute,28,0.2763853
Execute,28,0.219722
Execute,28,0.1093703
Execute,28,0.2660598
Execute,28,0.08794398
Execute,28,0.2319498
Execute,28,0.1441682
Execute,28,0.2757942
Execute,28,0.5371708
Execute,29,0.5230967
Execute,29,0.2579405
Execute,29,0.9093842
Execute,30,0.3267722
Execute,30,0.2122874
Execute,30,0.3031476
Execute,30,0.3798513
Execute,1,0.120279
Execute,1,0.1120587
Execute,1,0.1136271
Execute,1,0.08589792
Execute,1,0.1105114
Execute,1,0.03329282
Execute,1,0.03875253
Execute,1,0.0134848
Execute,1,0.01716957
Execute,1,0.0241872
Execute,1,0.0191701
Execute,1,0.02737312
Execute,1,0.01726786
Execute,1,0.05329959
Execute,1,0.02692997
Execute,1,0.0343256
Execute,1,0.05732409
Execute,1,0.02325189
Execute,1,0.03892377
Execute,1,0.01947121
Execute,1,0.02302199
Execute,1,0.0131844
Execute,1,0.01326733
Execute,1,0.0357298
Execute,1,0.01713047
Execute,1,0.05679535
Execute,1,0.01301546
Execute,1,0.02640412
Execute,1,0.0151925
Execute,1,0.02777999
Execute,1,0.01291557
Execute,1,0.0120149
Execute,1,0.02348773
Execute,1,0.01634173
Execute,1,0.02315694
Execute,1,0.009077807
Execute,1,0.006970723
Execute,1,0.009255068
Execute,1,0.0164407
Execute,1,0.04055541
Execute,1,0.01651264
Execute,1,0.02481275
Execute,1,0.01285318
Execute,1,0.02874739
Execute,1,0.01601556
Execute,1,0.01559943
Execute,1,0.03757896
Execute,1,0.009781666
Execute,1,0.02717302
Execute,1,0.01269353
Execute,1,0.01302491
Execute,1,0.0185027
Execute,1,0.05938644
Execute,1,0.04908144
Execute,1,0.0460263
Execute,1,0.07388563
Execute,2,0.05531004
Execute,2,0.09663083
Execute,2,0.04332869
Execute,2,0.02280458
Execute,2,0.01970137
Execute,2,0.1084202
Execute,2,0.05240331
Execute,2,0.06917576
Execute,2,0.02340895
Execute,2,0.02282082
Execute,2,0.03025271
Execute,2,0.01844857
Execute,2,0.0375821
Execute,2,0.0237655
Execute,2,0.04428445
Execute,2,0.02042551
Execute,2,0.008783804
Execute,2,0.02067186
Execute,2,0.007748737
Execute,2,0.02452825
Execute,2,0.01611239
Execute,2,0.05918683
Execute,2,0.01812124
Execute,2,0.02826041
Execute,2,0.005528167
Execute,2,0.002357878
Execute,2,0.01046626
Execute,2,0.006724498
Execute,2,0.01633032
Execute,2,0.006266079
Execute,2,0.03286215
Execute,2,0.02082649
Execute,2,0.02049064
Execute,2,0.04723431
Execute,2,0.02730833
Execute,2,0.02337515
Execute,2,0.01131351
Execute,2,0.007642281
Execute,2,0.01788384
Execute,2,0.01134187
Execute,2,0.02085442
Execute,2,0.009533573
Execute,2,0.03009776
Execute,2,0.01556061
Execute,2,0.02116346
Execute,2,0.006656669
Execute,2,0.01878388
Execute,2,0.01472775
Execute,2,0.01395058
Execute,2,0.03015423
Execute,2,0.01561764
Execute,2,0.04708648
Execute,2,0.03376928
Execute,2,0.1135611
Execute,2,0.05455027
Execute,2,0.07031902
Execute,2,0.1171353
Execute,3,0.1312831
Execute,3,0.1396092
Execute,3,0.1114314
Execute,3,0.0579354
Execute,3,0.07510281
Execute,3,0.03867928
Execute,3,0.05777946
Execute,3,0.01624513
Execute,3,0.03147629
Execute,3,0.0340661
Execute,3,0.01393093
Execute,3,0.02890007
Execute,3,0.02195629
Execute,3,0.02490375
Execute,3,0.01221087
Execute,3,0.007390034
Execute,3,0.0298022
Execute,3,0.02221162
Execute,3,0.04067143
Execute,3,0.0196035
Execute,3,0.06428359
Execute,3,0.03066055
Execute,3,0.07137314
Execute,3,0.03412459
Execute,3,0.03207974
Execute,3,0.04925536
Execute,3,0.01486562
Execute,3,0.02009492
Execute,3,0.008231175
Execute,3,0.02123882
Execute,3,0.01580105
Execute,3,0.01582761
Execute,3,0.0350812
Execute,3,0.02067288
Execute,3,0.03919213
Execute,3,0.01963246
Execute,3,0.04080774
Execute,3,0.02085263
Execute,3,0.04026557
Execute,3,0.01872746
Execute,3,0.01786266
Execute,3,0.03062852
Execute,3,0.01559879
Execute,3,0.02502043
Execute,3,0.01950617
Execute,3,0.01868421
Execute,3,0.07069077
Execute,3,0.07032377
Execute,3,0.01131201
Execute,3,0.009341413
Execute,3,0.01605535
Execute,3,0.01113903
Execute,3,0.02629442
Execute,3,0.01516311
Execute,3,0.0315021
Execute,3,0.02056358
Execute,3,0.02291212
Execute,3,0.03422152
Execute,3,0.005009287
Execute,3,0.1157571
Execute,3,0.01713571
Execute,3,0.09961387
Execute,3,0.05752476
Execute,3,0.1151358
Execute,4,0.08032811
Execute,4,0.01670335
Execute,4,0.01467835
Execute,4,0.02725151
Execute,4,0.025108
Execute,4,0.05930224
Execute,4,0.02709491
Execute,4,0.1054146
Execute,4,0.03657748
Execute,4,0.03649178
Execute,4,0.0614248
Execute,4,0.01174239
Execute,4,0.06173764
Execute,4,0.03322316
Execute,4,0.05242752
Execute,4,0.009210621
Execute,4,0.06052411
Execute,4,0.01877184
Execute,4,0.0215828
Execute,4,0.04270863
Execute,4,0.01306907
Execute,4,0.01815741
Execute,4,0.006521455
Execute,4,0.02822602
Execute,4,0.01403143
Execute,4,0.007179652
Execute,4,0.008387307
Execute,4,0.007219678
Execute,4,0.01481811
Execute,4,0.01018472
Execute,4,0.02839402
Execute,4,0.01501935
Execute,4,0.01478849
Execute,4,0.01752143
Execute,4,0.004950945
Execute,4,0.02488997
Execute,4,0.01279844
Execute,4,0.01219697
Execute,4,0.02498522
Execute,4,0.02862175
Execute,4,0.01541765
Execute,4,0.01479009
Execute,4,0.02545271
Execute,4,0.0171956
Execute,4,0.0168541
Execute,4,0.005461696
Execute,4,0.008555551
Execute,4,0.01163369
Execute,4,0.03337338
Execute,4,0.01441196
Execute,4,0.01499254
Execute,4,0.03228066
Execute,4,0.01812493
Execute,4,0.01718185
Execute,4,0.01703944
Execute,4,0.03144109
Execute,4,0.008263113
Execute,4,0.008326277
Execute,4,0.03329746
Execute,4,0.01257104
Execute,4,0.02974294
Execute,4,0.02202998
Execute,4,0.02316379
Execute,4,0.01320498
Execute,4,0.03328849
Execute,4,0.0173275
Execute,4,0.01164587
Execute,4,0.03059357
Execute,4,0.01584723
Execute,4,0.05284894
Execute,4,0.04681776
Execute,4,0.08459241
Execute,5,0.1474393
Execute,5,0.1498152
Execute,5,0.1332002
Execute,5,0.1023261
Execute,5,0.0770923
Execute,5,0.1399242
Execute,5,0.06505076
Execute,5,0.04503645
Execute,5,0.09696933
Execute,5,0.02027517
Execute,5,0.03053811
Execute,5,0.01161442
Execute,5,0.02256605
Execute,5,0.008882805
Execute,5,0.01401641
Execute,5,0.005066833
Execute,5,0.01286566
Execute,5,0.01516494
Execute,5,0.009335985
Execute,5,0.01997497
Execute,5,0.02035477
Execute,5,0.05745269
Execute,5,0.008376067
Execute,5,0.004786054
Execute,5,0.01920212
Execute,5,0.02175162
Execute,5,0.04018999
Execute,5,0.008460523
Execute,5,0.05173028
Execute,5,0.0127182
Execute,5,0.03711015
Execute,5,0.01742361
Execute,5,0.01695139
Execute,5,0.03326875
Execute,5,0.01684807
Execute,5,0.03152041
Execute,5,0.01119477
Execute,5,0.02670337
Execute,5,0.0165635
Execute,5,0.02105451
Execute,5,0.04194177
Execute,5,0.0062464
Execute,5,0.009576936
Execute,5,0.006873237
Execute,5,0.01573099
Execute,5,0.00666372
Execute,5,0.008786505
Execute,5,0.008109002
Execute,5,0.007509819
Execute,5,0.01118585
Execute,5,0.007705755
Execute,5,0.007630944
Execute,5,0.008417028
Execute,5,0.01513152
Execute,5,0.005058508
Execute,5,0.005230981
Execute,5,0.01312211
Execute,5,0.002863383
Execute,5,0.007167513
Execute,5,0.01315579
Execute,5,0.02530531
Execute,5,0.0129508
Execute,5,0.01162694
Execute,5,0.02178437
Execute,5,0.008180173
Execute,5,0.01742889
Execute,5,0.007995781
Execute,5,0.0369586
Execute,5,0.0170722
Execute,5,0.03803407
Execute,5,0.09761374
Execute,5,0.06779078
Execute,6,0.09398165
Execute,6,0.09763706
Execute,6,0.1213568
Execute,6,0.04897526
Execute,6,0.2471874
Execute,6,0.2427776
Execute,6,0.1613588
Execute,6,0.1442744
Execute,6,0.02096696
Execute,6,0.04869561
Execute,6,0.07520517
Execute,6,0.04026078
Execute,6,0.04456153
Execute,6,0.01074977
Execute,6,0.03483823
Execute,6,0.01673658
Execute,6,0.02143474
Execute,6,0.02931682
Execute,6,0.01013132
Execute,6,0.04752681
Execute,6,0.02283185
Execute,6,0.06718402
Execute,6,0.01996825
Execute,6,0.02334546
Execute,6,0.007108826
Execute,6,0.006546611
Execute,6,0.01723004
Execute,6,0.009776349
Execute,6,0.02146544
Execute,6,0.01401087
Execute,6,0.02508225
Execute,6,0.01172559
Execute,6,0.009466023
Execute,6,0.01949377
Execute,6,0.01430134
Execute,6,0.02090789
Execute,6,0.007797781
Execute,6,0.02575152
Execute,6,0.01356173
Execute,6,0.01816284
Execute,6,0.01185602
Execute,6,0.0059384
Execute,6,0.01893127
Execute,6,0.01172606
Execute,6,0.04355186
Execute,6,0.01093828
Execute,6,0.02437486
Execute,6,0.003732685
Execute,6,0.04415471
Execute,6,0.04256872
Execute,6,0.03674082
Execute,6,0.1643809
Execute,6,0.07682765
Execute,7,0.1572568
Execute,7,0.1208766
Execute,7,0.1960057
Execute,7,0.08004808
Execute,7,0.1780436
Execute,7,0.09338591
Execute,7,0.09957533
Execute,7,0.1489445
Execute,7,0.0522775
Execute,7,0.0701041
Execute,7,0.03393105
Execute,7,0.02114375
Execute,7,0.02447074
Execute,7,0.0120408
Execute,7,0.01311989
Execute,7,0.01278072
Execute,7,0.0259628
Execute,7,0.01660597
Execute,7,0.02441103
Execute,7,0.01104135
Execute,7,0.01887096
Execute,7,0.01082862
Execute,7,0.03047164
Execute,7,0.08835854
Execute,7,0.024688
Execute,7,0.03139183
Execute,7,0.02001448
Execute,7,0.03911696
Execute,7,0.01801984
Execute,7,0.02327493
Execute,7,0.02735827
Execute,7,0.02106524
Execute,7,0.04624591
Execute,7,0.003949195
Execute,7,0.03604323
Execute,7,0.01858014
Execute,7,0.01574746
Execute,7,0.009289211
Execute,7,0.009584763
Execute,7,0.02036842
Execute,7,0.01104204
Execute,7,0.03010675
Execute,7,0.01448572
Execute,7,0.01832334
Execute,7,0.01890608
Execute,7,0.01860627
Execute,7,0.02671967
Execute,7,0.01204023
Execute,7,0.03001286
Execute,7,0.02957405
Execute,7,0.06924573
Execute,7,0.0413783
Execute,7,0.03745781
Execute,8,0.3373514
Execute,8,0.2539771
Execute,8,0.2571841
Execute,8,0.1609334
Execute,8,0.1618969
Execute,8,0.191676
Execute,8,0.3356063
Execute,8,0.07770542
Execute,8,0.1631559
Execute,8,0.03744181
Execute,8,0.04475433
Execute,8,0.02433587
Execute,8,0.02882767
Execute,8,0.03279445
Execute,8,0.01761258
Execute,8,0.03590791
Execute,8,0.01084362
Execute,8,0.02483317
Execute,8,0.0147521
Execute,8,0.01423765
Execute,8,0.04286302
Execute,8,0.004129041
Execute,8,0.02578499
Execute,8,0.01862619
Execute,8,0.03340725
Execute,8,0.01997491
Execute,8,0.04456627
Execute,8,0.009785343
Execute,8,0.009959227
Execute,8,0.02156973
Execute,8,0.01188411
Execute,8,0.03056597
Execute,8,0.0133878
Execute,8,0.02593172
Execute,8,0.01738591
Execute,8,0.01679163
Execute,8,0.02707271
Execute,8,0.01353501
Execute,8,0.03069016
Execute,8,0.007112912
Execute,8,0.01624438
Execute,8,0.01069893
Execute,8,0.0265647
Execute,8,0.02172294
Execute,8,0.02058407
Execute,8,0.03185581
Execute,8,0.01462658
Execute,8,0.03312232
Execute,8,0.01808234
Execute,8,0.04306693
Execute,8,0.02992012
Execute,8,0.02876394
Execute,8,0.09808157
Execute,8,0.07183892
Execute,8,0.2980496
Execute,8,0.2688567
Execute,8,0.2676892
Execute,9,0.1427276
Execute,9,0.06780212
Execute,9,0.04157298
Execute,9,0.09851488
Execute,9,0.03300052
Execute,9,0.04859887
Execute,9,0.0176585
Execute,9,0.01819281
Execute,9,0.02768594
Execute,9,0.0337448
Execute,9,0.04220971
Execute,9,0.01669256
Execute,9,0.04323493
Execute,9,0.0289051
Execute,9,0.0291422
Execute,9,0.04765041
Execute,9,0.02064548
Execute,9,0.02997092
Execute,9,0.01189135
Execute,9,0.0314482
Execute,9,0.01441697
Execute,9,0.0275578
Execute,9,0.01468089
Execute,9,0.02792909
Execute,9,0.01373703
Execute,9,0.005212069
Execute,9,0.01083106
Execute,9,0.02369552
Execute,9,0.03092742
Execute,9,0.007555327
Execute,9,0.009353921
Execute,9,0.003790759
Execute,9,0.008924673
Execute,9,0.01805366
Execute,9,0.009788238
Execute,9,0.007107715
Execute,9,0.0135823
Execute,9,0.02064024
Execute,9,0.008240351
Execute,9,0.008585444
Execute,9,0.01601961
Execute,9,0.01721397
Execute,9,0.03181918
Execute,9,0.01655701
Execute,9,0.0131815
Execute,9,0.01163417
Execute,9,0.0325944
Execute,9,0.02158681
Execute,9,0.0209569
Execute,9,0.04857709
Execute,9,0.004329572
Execute,9,0.0144269
Execute,9,0.01738667
Execute,9,0.03056864
Execute,9,0.02961702
Execute,9,0.02789763
Execute,9,0.06536732
Execute,9,0.04364384
Execute,9,0.08249702
Execute,9,0.07674541
Execute,10,0.1879386
Execute,10,0.1922239
Execute,10,0.1938154
Execute,10,0.1613262
Execute,10,0.1019429
Execute,10,0.1065827
Execute,10,0.04909816
Execute,10,0.02337976
Execute,10,0.02939833
Execute,10,0.06423724
Execute,10,0.09900027
Execute,10,0.03359301
Execute,10,0.03592398
Execute,10,0.06444459
Execute,10,0.03044854
Execute,10,0.04656511
Execute,10,0.01835261
Execute,10,0.01438809
Execute,10,0.01526783
Execute,10,0.03793104
Execute,10,0.0238498
Execute,10,0.01988085
Execute,10,0.04903981
Execute,10,0.0335418
Execute,10,0.07411429
Execute,10,0.01556023
Execute,10,0.07717691
Execute,10,0.01809759
Execute,10,0.02102121
Execute,10,0.01933426
Execute,10,0.01161122
Execute,10,0.01086142
Execute,10,0.004973086
Execute,10,0.02686307
Execute,10,0.0147091
Execute,10,0.01796484
Execute,10,0.009512852
Execute,10,0.009710085
Execute,10,0.009043893
Execute,10,0.0009525748
Execute,10,0.003414956
Execute,10,0.009839998
Execute,10,0.03416404
Execute,10,0.02529575
Execute,10,0.02059987
Execute,10,0.03655441
Execute,10,0.01576872
Execute,10,0.02735181
Execute,10,0.0118358
Execute,10,0.07142992
Execute,10,0.03270779
Execute,10,0.1392543
Execute,10,0.1095644
Execute,10,0.1040914
Execute,10,0.2869621
Execute,10,0.1805089
Execute,11,0.6996602
Execute,11,0.3509887
Execute,11,0.6476648
Execute,11,0.2998615
Execute,11,0.3222837
Execute,11,0.6360706
Execute,11,0.2836121
Execute,11,0.4759318
Execute,11,0.1990144
Execute,11,0.3417856
Execute,11,0.1114855
Execute,11,0.0762612
Execute,11,0.135338
Execute,11,0.07030492
Execute,11,0.3496532
Execute,11,0.1516508
Execute,11,0.5554769
Execute,11,0.4465085
Execute,11,0.3688137
Execute,11,0.4776752
Execute,11,0.5157025
Execute,12,0.3750212
Execute,12,0.05729324
Execute,12,0.3525478
Execute,12,0.1455493
Execute,12,0.1641864
Execute,12,0.3702944
Execute,12,0.2040777
Execute,12,0.1770417
Execute,12,0.09493858
Execute,12,0.1431954
Execute,12,0.01451432
Execute,12,0.008687722
Execute,12,0.06378179
Execute,12,0.02910166
Execute,12,0.06451992
Execute,12,0.02166216
Execute,12,0.05493328
Execute,12,0.04221967
Execute,12,0.04005514
Execute,12,0.154524
Execute,12,0.1328233
Execute,12,0.2487586
Execute,12,0.2651006
Execute,13,0.2482509
Execute,13,0.2091719
Execute,13,0.4184901
Execute,13,0.3350949
Execute,13,0.6630449
Execute,13,0.3291968
Execute,13,0.4351765
Execute,13,0.2142166
Execute,13,0.2674434
Execute,13,0.05787032
Execute,13,0.06345506
Execute,13,0.0650888
Execute,13,0.02415363
Execute,13,0.08918872
Execute,13,0.06313741
Execute,13,0.1616175
Execute,13,0.1012821
Execute,13,0.3691581
Execute,13,0.2655759
Execute,13,0.582106
Execute,14,0.4469774
Execute,14,0.5912647
Execute,14,0.2899666
Execute,14,0.2549225
Execute,14,0.3457325
Execute,14,0.04087186
Execute,14,0.08143628
Execute,14,0.05786767
Execute,14,0.06936353
Execute,14,0.0546906
Execute,14,0.07772834
Execute,14,0.133393
Execute,14,0.05756933
Execute,14,0.09255605
Execute,14,0.03733677
Execute,14,0.08052603
Execute,14,0.06309346
Execute,14,0.1108879
Execute,14,0.02173781
Execute,14,0.02056693
Execute,14,0.04048323
Execute,14,0.01876878
Execute,14,0.1653561
Execute,14,0.292491
