Number,Case,Acceleration
Execute,2,-0.4539278
Execute,2,-0.05962235
Execute,2,-0.5970743
Execute,2,-0.33754
Execute,2,-0.1079523
Execute,2,-0.3277783
Execute,2,-0.2085663
Execute,2,-0.5737082
Execute,2,-0.09935373
Execute,2,-0.5097579
Execute,2,-0.1810703
Execute,2,-0.03141544
Execute,2,-0.4663571
Execute,2,-0.8298061
Execute,2,-0.05432782
Execute,2,-0.3497017
Execute,2,-0.9618215
Execute,2,-0.129969
Execute,2,-1.510259
Execute,2,-0.1329288
Execute,2,-0.4233764
Execute,2,-0.6262376
Execute,2,-0.2227482
Execute,2,-0.6956621
Execute,2,-0.2492604
Execute,2,-0.9736112
Execute,2,-0.05483469
Execute,2,-0.03699968
Execute,2,-0.6158081
Execute,2,-0.7816059
Execute,2,-0.4782039
Execute,2,-0.3453135
Execute,2,-1.110841
Execute,2,-0.9990596
Execute,2,-0.6756463
Execute,2,-0.9470816
Execute,2,-0.3843207
Execute,2,-1.071929
Execute,2,-0.7187671
Execute,2,-0.6612372
Execute,2,-1.10246
Execute,2,-0.01065563
Execute,2,-0.2983078
Execute,2,-0.07689735
Execute,2,-0.3028253
Execute,2,-0.4139854
Execute,2,-0.7470744
Execute,2,-0.9178995
Execute,2,-0.02099322
Execute,2,-0.3332106
Execute,2,-0.4410789
Execute,2,-0.4312292
Execute,2,-0.6976343
Execute,2,-1.140785
Execute,2,-0.1314368
Execute,2,-0.5473131
Execute,2,-0.0802421
Execute,2,-0.01393128
Execute,2,-0.9516577
Execute,2,-0.4030042
Execute,2,-0.03096706
Execute,2,-0.6811872
Execute,2,-0.03168415
Execute,2,-0.05326355
Execute,3,-0.7701144
Execute,3,-0.04101079
Execute,3,-0.3973819
Execute,3,-0.9813821
Execute,3,-0.01321039
Execute,3,-0.4479673
Execute,3,-0.9398696
Execute,3,-0.778081
Execute,3,-0.2491409
Execute,3,-1.089691
Execute,3,-1.210732
Execute,3,-0.02435958
Execute,3,-0.7693334
Execute,3,-0.07574181
Execute,3,-0.3692707
Execute,3,-1.304892
Execute,3,-0.5839403
Execute,3,-0.2582731
Execute,3,-0.8057522
Execute,3,-0.0018002
Execute,3,-1.322494
Execute,3,-0.754496
Execute,3,-0.5096801
