Number,Case,Velocity
4,6,0.01075429
4,6,0.01592987
4,6,0.04174894
4,6,0.0661948
4,6,0.03149443
4,6,0.08759134
4,6,0.04332846
4,6,0.1537294
4,7,0.1943092
4,7,0.04150315
4,7,0.101306
4,7,0.07192571
4,7,0.1415007
4,7,0.07211054
4,7,0.008793907
4,7,0.02787086
4,7,0.02028836
4,7,0.02387098
4,7,0.06550797
4,7,0.06330361
4,7,0.02274253
4,7,0.007812408
4,7,0.09302089
4,7,0.05692537
4,7,0.12361
4,7,0.03947127
4,7,0.07295826
4,7,0.02280408
4,7,0.05783233
4,7,0.09193967
4,7,0.08769413
4,7,0.1574324
4,7,0.07267569
4,8,0.3448458
4,8,0.3413066
4,8,0.2192856
4,8,0.4032353
4,8,0.1783346
4,8,0.2626365
4,8,0.08636526
4,8,0.01714042
4,8,0.02926658
4,8,0.0706349
4,8,0.1145844
4,8,0.05074529
4,8,0.04682153
4,8,0.02031648
4,8,0.05864395
4,8,0.1265314
4,8,0.06777982
4,8,0.1877505
4,8,0.08617964
4,8,0.3439027
4,8,0.1435666
4,8,0.2748515
4,9,0.233294
4,9,0.1690447
4,9,0.3020485
4,9,0.135756
4,9,0.1564631
4,9,0.08632869
4,9,0.1454529
4,9,0.0290505
4,9,0.04450206
4,9,0.01817007
4,9,0.02073444
4,9,0.09571185
4,9,0.06407844
4,9,0.1032568
4,9,0.04211257
4,9,0.1331821
4,9,0.08839709
4,9,0.1184358
4,9,0.2305568
4,9,0.1180856
4,9,0.2762541
4,10,0.1474013
4,10,0.06156896
4,10,0.1005138
4,10,0.03857867
4,10,0.08318132
4,10,0.04404702
4,10,0.1412612
4,10,0.0286609
4,10,0.02874541
4,10,0.05898793
4,10,0.02736951
4,10,0.03246413
4,10,0.01263003
4,10,0.01854296
4,10,0.06935691
4,10,0.1352037
4,10,0.06795787
4,10,0.06619404
4,10,0.2093878
4,11,0.2227764
4,11,0.1628994
4,11,0.3025019
4,11,0.2468773
4,11,0.2157629
4,11,0.2028885
4,12,0.103109
4,12,0.2285886
4,12,0.02767914
4,12,0.0954155
4,12,0.07267867
4,12,0.1327561
4,12,0.06947132
4,12,0.3162043
4,12,0.1512834
4,12,0.1742371
4,12,0.1673971
4,12,0.33158
4,12,0.3007407
4,13,0.08756024
4,13,0.1152973
4,13,0.126313
4,13,0.1621377
4,13,0.03461724
4,13,0.0269695
4,13,0.06950415
4,13,0.04365138
4,13,0.1055135
4,13,0.03512733
4,13,0.1000603
4,13,0.01044496
4,13,0.06279589
4,13,0.05876075
4,13,0.004149735
4,13,0.100029
4,13,0.002975201
4,13,0.09411839
4,13,0.02145114
4,13,0.04774275
4,13,0.02615137
4,13,0.02625077
4,13,0.01347127
4,13,0.04150859
4,13,0.1036379
4,13,0.06670298
4,13,0.1861331
4,14,0.01465212
4,14,0.04151049
4,14,0.04443594
4,14,0.03654396
4,14,0.06713539
4,14,0.04358431
4,14,0.03881474
4,14,0.025565
4,14,0.02972664
4,14,0.05310487
4,14,0.03444166
4,14,0.05187205
4,14,0.0178229
4,14,0.01905943
4,14,0.03626725
4,14,0.05030321
4,14,0.04981023
4,14,0.07450932
4,14,0.02831725
4,14,0.03368041
4,14,0.02966479
4,14,0.0297365
4,14,0.05401514
4,14,0.02557952
4,14,0.04005961
4,15,0.0613284
4,15,0.03593425
4,15,0.07172512
4,15,0.03700402
4,15,0.06850271
4,15,0.01305365
4,15,0.06484177
4,15,0.05034707
4,15,0.03696151
4,15,0.03887584
4,15,0.04645618
4,15,0.03642644
4,15,0.03511866
4,15,0.01766892
4,15,0.0173812
4,15,0.02706671
4,15,0.0191151
4,15,0.04246246
4,15,0.02527297
4,15,0.07492265
4,15,0.02150203
4,15,0.009474616
4,15,0.05160519
4,15,0.02433683
4,15,0.07501108
4,15,0.03323003
4,15,0.06542444
4,15,0.03799636
4,15,0.1190583
4,15,0.08826109
