Number,Case,Acceleration
Execute,5,-1.052835
Execute,5,-3.26388
Execute,5,-0.2776433
Execute,5,-0.03845841
Execute,6,-5.161883
Execute,6,-2.771934
Execute,6,-2.542565
Execute,6,-1.987371
Execute,6,-1.009121
Execute,6,-0.6590687
Execute,6,-2.255212
Execute,6,-0.07413439
Execute,6,-4.749182
Execute,6,-1.802745
Execute,6,-1.557244
Execute,6,-0.5842348
Execute,6,-0.05688481
Execute,6,-0.1171559
Execute,6,-3.908208
Execute,6,-0.8690678
Execute,6,-6.109726
Execute,7,-6.285256
Execute,7,-3.642593
Execute,7,-1.391514
Execute,7,-3.031684
Execute,7,-2.732373
Execute,7,-3.767443
Execute,7,-0.8200382
Execute,7,-0.9774415
Execute,7,-0.3131786
Execute,7,-1.220218
Execute,7,-1.400422
Execute,7,-0.04809722
Execute,7,-1.022618
Execute,7,-2.568721
Execute,7,-0.5582319
Execute,7,-1.010499
Execute,7,-0.4123703
Execute,7,-3.718271
Execute,8,-2.353936
Execute,8,-2.036857
Execute,8,-2.728388
Execute,8,-0.05637985
Execute,8,-2.213641
Execute,8,-0.3866578
Execute,8,-0.9301655
Execute,8,-0.2532668
Execute,8,-0.1102895
Execute,8,-1.991135
Execute,8,-0.9458522
Execute,8,-0.0249424
Execute,8,-1.46813
Execute,8,-1.861836
Execute,8,-1.607576
Execute,8,-2.478018
Execute,9,-3.414727
Execute,9,-3.567655
Execute,9,-2.154292
Execute,9,-0.3089302
Execute,9,-0.5502638
Execute,9,-0.4952181
Execute,9,-1.367613
Execute,9,-0.4622079
Execute,9,-3.383055
Execute,9,-0.1078862
Execute,9,-1.595932
Execute,9,-0.2021632
Execute,9,-0.3506365
Execute,9,-1.462943
Execute,9,-0.1521636
Execute,9,-0.0407815
Execute,9,-2.176153
Execute,9,-1.693015
Execute,9,-0.2284799
Execute,9,-0.08288994
Execute,9,-2.140518
Execute,9,-1.998764
Execute,9,-3.202583
Execute,9,-0.07370152
Execute,10,-2.749119
Execute,10,-0.1558699
Execute,10,-0.2392922
Execute,10,-5.160609
Execute,10,-2.327199
Execute,10,-0.03274679
Execute,10,-3.773688
Execute,10,-3.498738
Execute,10,-0.05668644
Execute,10,-1.094174
Execute,10,-0.6269835
Execute,10,-0.7134566
Execute,10,-0.03673257
Execute,10,-0.7525737
Execute,10,-0.5691781
Execute,10,-0.4037299
Execute,10,-0.3433173
Execute,10,-0.239438
Execute,10,-2.065909
Execute,10,-0.04542535
Execute,10,-0.70961
Execute,10,-0.6660405
Execute,10,-0.01382716
Execute,1,-0.3885776
Execute,1,-2.858217
Execute,1,-1.414044
Execute,1,-2.159878
Execute,1,-2.397072
Execute,1,-0.3737815
Execute,1,-0.1817981
Execute,1,-1.61673
Execute,1,-0.1081996
Execute,1,-0.9185756
Execute,1,-0.1502976
Execute,1,-0.6735852
Execute,1,-1.867575
Execute,1,-1.20175
Execute,1,-0.05468614
Execute,1,-1.178091
Execute,1,-0.5408641
Execute,1,-0.4337594
Execute,2,-0.8080007
Execute,2,-4.341339
Execute,2,-1.678106
Execute,2,-0.04880698
Execute,2,-1.375459
Execute,2,-0.8535154
Execute,2,-2.024317
Execute,2,-0.3810149
Execute,2,-2.637515
Execute,2,-1.611038
Execute,2,-4.109852
Execute,2,-0.08802805
Execute,2,-1.757851
Execute,2,-3.361359
Execute,3,-2.25439
Execute,3,-0.8900166
Execute,3,-3.745733
Execute,3,-2.337727
Execute,3,-0.6653827
Execute,3,-0.694418
Execute,3,-1.669762
Execute,3,-2.2179
Execute,3,-0.2586923
Execute,3,-1.149352
Execute,3,-1.315455
Execute,3,-2.305375
Execute,3,-0.008148421
Execute,3,-0.9928899
Execute,3,-2.120675
Execute,3,-0.3558695
Execute,3,-0.05402179
Execute,3,-1.105989
Execute,3,-0.7998742
Execute,3,-1.735835
Execute,4,-0.3133997
Execute,4,-3.253492
Execute,4,-2.877146
Execute,4,-1.443516
Execute,4,-2.38215
Execute,4,-0.3603243
Execute,4,-0.5479661
Execute,4,-0.9711869
Execute,4,-2.067838
Execute,4,-2.139158
Execute,4,-2.640186
Execute,4,-0.02157814
Execute,4,-0.3006359
Execute,4,-1.693148
Execute,4,-1.16388
Execute,4,-0.08727843
Execute,4,-1.185378
Execute,4,-2.175499
Execute,4,-1.451929
Execute,4,-1.621948
Execute,4,-4.892201
Execute,5,-0.436908
Execute,5,-4.688737
Execute,5,-4.249197
Execute,5,-1.503004
Execute,5,-1.262442
Execute,5,-0.1208629
Execute,5,-0.005304068
Execute,5,-3.30335
Execute,5,-4.380006
Execute,5,-2.477994
Execute,5,-0.8820561
Execute,5,-0.7430105
Execute,5,-0.5219666
Execute,5,-1.514502
Execute,5,-0.0669458
Execute,5,-0.4713474
Execute,5,-0.698486
Execute,5,-0.1194246
Execute,5,-1.420772
Execute,5,-5.193769
Execute,6,-0.9765387
Execute,6,-0.3344685
Execute,6,-1.469369
Execute,6,-2.038637
Execute,6,-0.1620477
Execute,6,-0.6511735
Execute,6,-1.448161
Execute,6,-0.07454194
Execute,6,-0.2117768
Execute,6,-0.02374388
Execute,6,-3.340001
Execute,6,-1.06124
Execute,6,-0.01644045
Execute,6,-0.00309702
Execute,6,-0.4168825
Execute,6,-0.6083372
Execute,6,-0.006151712
Execute,6,-0.3762496
Execute,6,-1.805042
Execute,6,-2.0505
Execute,6,-0.1505852
Execute,7,-2.362988
Execute,7,-1.875733
Execute,7,-2.843578
Execute,7,-3.403421
Execute,7,-1.881825
Execute,7,-7.228237
Execute,7,-3.318168
Execute,7,-0.1416065
Execute,7,-4.110195
Execute,7,-4.042074
Execute,7,-1.039693
Execute,7,-1.696499
Execute,7,-0.6642548
Execute,7,-2.365043
Execute,7,-1.395439
Execute,7,-0.3587071
Execute,7,-0.4715479
Execute,7,-0.8776443
Execute,7,-1.463707
Execute,7,-1.684672
Execute,7,-0.1986412
Execute,7,-1.130512
Execute,7,-0.3882036
Execute,8,-4.304312
Execute,8,-4.312024
Execute,8,-2.108178
Execute,8,-0.4945113
Execute,8,-2.845623
Execute,8,-1.021881
Execute,8,-0.6764839
Execute,8,-1.267378
Execute,8,-1.031391
Execute,8,-0.003763149
Execute,8,-0.211644
Execute,8,-0.6951128
Execute,8,-1.849356
Execute,8,-0.6000282
Execute,8,-1.480611
Execute,8,-3.507169
Execute,8,-2.417309
Execute,8,-0.4654375
Execute,8,-1.02338
Execute,8,-0.2445477
Execute,8,-0.01796167
Execute,8,-2.312773
Execute,9,-2.373335
Execute,9,-0.8878246
Execute,9,-2.076649
Execute,9,-2.753459
Execute,9,-0.1223028
Execute,9,-0.1478354
Execute,9,-4.806994
Execute,9,-2.293245
Execute,9,-0.8571492
Execute,9,-0.4722609
Execute,9,-0.05186498
Execute,9,-0.2066667
Execute,9,-0.3544089
Execute,9,-0.1765701
Execute,9,-7.367647
Execute,9,-0.4202589
Execute,10,-5.270674
Execute,10,-1.180902
Execute,10,-3.101846
Execute,10,-1.630001
Execute,10,-3.60861
Execute,10,-0.005824212
Execute,10,-0.439537
Execute,10,-0.133349
Execute,10,-2.380837
Execute,10,-0.1117062
Execute,10,-0.7712284
Execute,10,-0.1221746
Execute,10,-1.184815
Execute,10,-2.005035
Execute,10,-2.362633
Execute,10,-3.930622
